knee_left_mean,knee_left_std,knee_right_mean,knee_right_std,hip_left_mean,hip_left_std,hip_right_mean,hip_right_std,inclination_mean,inclination_std,vel_left_hip_mean,vel_left_hip_p90,vel_right_hip_mean,vel_right_hip_p90,vel_left_knee_mean,vel_left_knee_p90,vel_right_knee_mean,vel_right_knee_p90,vel_left_ankle_mean,vel_left_ankle_p90,vel_right_ankle_mean,vel_right_ankle_p90,vel_left_wrist_mean,vel_left_wrist_p90,vel_right_wrist_mean,vel_right_wrist_p90,vel_head_mean,vel_head_p90,region_move_hips,region_move_knees,region_move_ankles,region_move_wrists,region_move_head,vis_shoulders_mean,vis_shoulders_min,vis_hips_mean,vis_hips_min,vis_knees_mean,vis_knees_min,vis_ankles_mean,vis_ankles_min,vis_wrists_mean,vis_wrists_min,vis_head_mean,vis_head_min,yaw_mean,yaw_std,yaw_vel_mean,yaw_vel_p90,shoulder_width_mean,shoulder_width_std,shoulder_width_min,shoulder_width_min_ratio,trend_left_hip_vx,trend_left_hip_vy,trend_right_hip_vx,trend_right_hip_vy,trend_left_knee_vx,trend_left_knee_vy,trend_right_knee_vx,trend_right_knee_vy,trend_left_ankle_vx,trend_left_ankle_vy,trend_right_ankle_vx,trend_right_ankle_vy,trend_left_wrist_vx,trend_left_wrist_vy,trend_right_wrist_vx,trend_right_wrist_vy,trend_head_vx,trend_head_vy,disp_left_hip_dx,disp_left_hip_dy,disp_left_hip_mag,disp_right_hip_dx,disp_right_hip_dy,disp_right_hip_mag,disp_left_knee_dx,disp_left_knee_dy,disp_left_knee_mag,disp_right_knee_dx,disp_right_knee_dy,disp_right_knee_mag,disp_left_ankle_dx,disp_left_ankle_dy,disp_left_ankle_mag,disp_right_ankle_dx,disp_right_ankle_dy,disp_right_ankle_mag,disp_left_wrist_dx,disp_left_wrist_dy,disp_left_wrist_mag,disp_right_wrist_dx,disp_right_wrist_dy,disp_right_wrist_mag,disp_head_dx,disp_head_dy,disp_head_mag,torso_rotation_mean,torso_rotation_std,torso_rotation_range,body_twist_mean,body_twist_std,body_twist_max,diff_z_shoulders_mean,diff_z_hips_mean,shoulder_width_custom_mean,shoulder_width_custom_std,hip_width_mean,hip_width_std,angular_velocity_mean,angular_velocity_std,angular_velocity_max,pelvis_height_mean,pelvis_height_std,pelvis_height_range,knee_height_mean,pelvis_velocity_y_mean,pelvis_velocity_y_std,pelvis_velocity_y_max,pelvis_acceleration_y_mean,pelvis_acceleration_y_std,vertical_direction,knee_angle_r_mean,knee_angle_r_std,knee_angle_l_mean,hip_angle_r_mean,hip_angle_l_mean,knee_angle_r_change_mean,knee_angle_r_change_max,hip_angle_r_change_mean,center_displacement_x,center_displacement_y,center_displacement_x_std,center_displacement_y_std,displacement_ratio_x_y,t_start,t_end,t_duration,video_progress,frame_start,frame_end,video_id,label
2.8093187306865226,0.23895978546594746,1.963359913032593,0.4393242077222692,2.854180241681811,0.14464870190421966,2.0961931441966573,0.41101941968173455,1.4481481756489956,0.15763056583316593,0.1083906548620478,0.3415576932819767,0.1083906548620478,0.3415576932819767,0.28567552206238916,0.5090456366407383,0.45468619742011745,0.8975785583761829,0.4170688581018982,1.1433552403298397,0.45600996289367873,1.2537916111647358,0.35736473635909755,0.875833226209065,0.4184868352674145,0.9474403867372649,0.5121143792717128,0.9447396373699046,0.2167813097240956,0.7403617194825066,0.8730788209955769,0.775851571626512,0.5121143792717128,0.999896286165013,0.9992990791797638,0.9997787598301383,0.9993302524089813,0.979396360761979,0.9029567241668701,0.981434182209127,0.9397594928741455,0.9623620510101318,0.8364124000072479,0.999621719121933,0.9974337518215179,1.567842946641304,0.7618706537751359,1.66658061931482,4.194485375008565,0.20607629679638903,0.018116802421130018,0.18918333507321503,0.9180256924945382,0.00867895926849044,-0.004159054094857738,-0.00867895926849044,0.004159054094857738,-0.133347032506215,0.03843373452867565,-0.1288968665101648,0.20895652254377517,-0.051072071205920895,0.07053669190915059,-0.06981885784168651,0.10523551612215701,-0.06589257787782155,0.0036320563362054257,-0.10429012574364147,0.0935292720939536,-0.101395943531949,-0.07867742946608622,0.028533217411029568,-0.018745861824525534,0.03414017913499114,-0.028533217411029568,0.018745861824525534,0.03414017913499114,-0.3117959796644952,0.15960930963546854,0.3502739851277185,-0.34669283548460117,0.607102783476931,0.6991206704724086,-0.14607281896353963,0.30564771569133586,0.3387591984688928,-0.21044415986293596,0.13672590185186945,0.25095959168285237,-0.09482546905182793,0.06818661650247482,0.1167959085368779,-0.2706942001943276,0.2067374691815531,0.3406108207066245,0.05219189436716143,0.09726515714686723,0.11038344365183447,1.601362653670574,0.02039424704328176,0.07728194145318246,-0.037509208934794654,0.013394002117479827,0.061598430243359426,0.04122944437960327,0.02959030496148283,1.0,2.6926863520719043e-17,0.5760072783511819,0.013199736880148395,0.027735032518719786,0.05087817531375289,0.12503561736959945,0.0,0.0,0.0,0.20585468410216237,0.0,0.0,0.0,0.0,0.0,0.0,1.963359913032593,0.4393242077222692,2.8093187306865226,2.0961931441966573,2.854180241681811,0.61337240569716,1.8801860706849975,0.658827863475217,0.1289165294225451,0.15727758291556587,0.03844603854615876,0.051305301693932936,0.8196751694216566,2.533333333333333,5.2,2.666666666666667,0.5,76,156,006beb60-8b9e-4b79-867a-ca1c2f386ce2,sentarse
2.722190125411695,0.2816612867602165,2.464424557548011,0.3627352378501001,2.6698248650989473,0.25945355559466354,2.4230462527464875,0.26132059816061665,1.6277104242150116,0.033427696527416235,0.09222753408144854,0.3345106979759769,0.09222753408144854,0.3345106979759769,0.24860671468345252,0.6496923854657093,0.2733540861429028,0.670365362475271,0.3177025055662993,1.0546670660523372,0.3099687530122879,1.0218413485260205,0.3144948777469224,0.6433109608046226,0.308163868775083,0.7389969263935696,0.46520099293652595,1.214068613205382,0.18445506816289708,0.5219608008263553,0.6276712585785872,0.6226587465220055,0.46520099293652595,0.9999823380600322,0.9999541938304901,0.9998394074765119,0.9997391402721405,0.9935705336657438,0.9912419319152832,0.9902082234621048,0.9845872223377228,0.9831436615098607,0.9764376878738403,0.9999718517065048,0.9999347627162933,0.8528104646603467,0.717705560298581,-0.33636453206860106,2.9705185295163985,0.32550865012917557,0.057411093881258826,0.24860136934469348,0.7637319906737899,0.00043301119467506314,0.012368382134183946,-0.00043301119467506314,-0.012368382134183946,0.065133697494634,0.09582064940638159,0.04442242679952953,-0.11492981542026268,-0.033754877553263944,0.06004430335633099,-0.04380306515916049,-0.042576297929129966,0.058826425583109444,0.12127702519270075,0.06621639288341521,-0.09471532382963005,-0.06484206142874416,0.005281606470511806,-0.0030980141842414793,0.04180509849123076,0.04191973224803883,0.0030980141842414793,-0.04180509849123076,0.04191973224803883,0.14126015662546149,0.29347645748328827,0.3257036428208782,0.10586439200900155,-0.32150452782945865,0.33848549586397153,-0.1085740020500674,0.13216682705996105,0.1710449768226641,-0.15156465328253133,-0.10840923023230967,0.18634485591026081,0.1220713272968764,0.3219802337459171,0.344343839600909,0.12659484809515734,-0.25976036175800177,0.28896660897910664,-0.10186800072682378,0.0021391166084867297,0.10189045780614038,1.5559749654246744,0.010982446115103019,0.03735349832367785,0.0005041949001548025,0.01254401543422469,0.028325608746525344,0.015662424054674128,0.012680794106100539,1.0,5.292780598495874e-17,0.5766195489825585,0.03143220973156303,0.0011254078284851862,0.04114073020650543,0.08766194918689596,0.0,0.0,0.0,0.03878829563698216,0.0,0.0,0.0,0.0,0.0,0.0,2.464424557548011,0.3627352378501001,2.722190125411695,2.4230462527464875,2.6698248650989473,0.3670751075507987,1.3201284339613206,0.27438891893040346,0.13257174357504153,0.038876742965032324,0.041174412294940524,0.01007399079009518,3.410052732408246,0.0,3.5,3.5,0.5,0,105,011d6524-bb00-49fc-80d5-9e97161ac9ff,ponerse_de_pie
3.0181464832404936,0.16850074148653232,2.8925419175424025,0.23349351851093408,2.873197518083546,0.1325691165968794,3.017637304029861,0.1071623990032793,0.04860154623805256,0.03506784500894318,0.050764316172155544,0.1050618055422952,0.050764316172155544,0.1050618055422952,0.21398153327261063,0.3628564167034491,0.1974749814693673,0.3491641419023141,0.37566606254002866,0.7518786438658976,0.3242210808477168,0.6743760187739174,0.1347957770965472,0.3032301217176859,0.1619198010709157,0.41029965226263393,0.22694702044506407,0.5065750391402752,0.10152863234431109,0.4114565147419779,0.6998871433877454,0.29671557816746286,0.22694702044506407,0.990200148820877,0.9345109462738037,0.9967603218555451,0.9858957529067993,0.9639127802848816,0.9026061594486237,0.9513708293437958,0.8631747364997864,0.7142601059377194,0.47848399356007576,0.9808878517150879,0.8902016282081604,2.119300238666173,0.09419121352094849,0.0484105479219187,0.33178437174608144,0.1617589353059121,0.019757540463223516,0.14055359991353072,0.8689077957129312,-0.007475157331747806,0.0013718708139793393,0.007475157331747806,-0.0013718708139793393,-0.02961038266153453,-0.01885874731231865,0.0040733959348079486,-0.01082378001767738,-0.05538433492469517,-0.0029400921596965126,-0.0319726321804959,0.015436953969416377,-0.008340731019740217,-0.002811399831611793,-0.036369271620725674,0.023766846515030634,-0.022972466963899728,0.05066847488233312,-0.06533571145140987,0.012167872467619814,0.06645910254622878,0.06533571145140987,-0.012167872467619814,0.06645910254622878,-0.20154718685025397,-0.07049422440303577,0.21351979814864183,0.04466738643247667,-0.054699001518459855,0.07061980018255981,-0.2942511972690341,-0.018465814609402997,0.2948300415552134,-0.12147413919187375,0.037360328335927395,0.12708957717206795,-0.03345302075143164,0.001576051407121224,0.03349012593935121,-0.17787094539495418,-0.014456547366067544,0.1784574598537201,-0.02978054123367558,0.22741929998084442,0.22936089169679288,2.117396602082296,2.2891520721631267,6.277042181968432,-0.020805662662743637,0.015890698177778613,0.05728720521190933,0.2805043213907629,0.15828268453478814,1.0,8.881784197001253e-17,0.6027696575002105,0.05123970626711891,0.010969687576509214,8.82010539042666,15.669579794117734,0.0,0.0,0.0,0.6896048212263172,0.0,0.0,0.0,0.0,0.0,0.0,2.8925419175424025,0.23349351851093408,3.0181464832404936,3.017637304029861,2.873197518083546,0.631467340116386,2.1353070878953684,0.3143656452177114,0.11015845864630264,0.11114441079750303,0.028139765516297422,0.033009116465076475,0.9911290892261174,0.4002660619803477,5.20345880574452,4.803192743764173,0.44444444444444436,10,130,026c2c6b-d509-4f2d-9535-5cc10e2d5042,caminar
3.053953370097311,0.07926919479733212,3.004243960930729,0.1268003578328029,2.8499310317754447,0.12768465371913038,2.7874686000368727,0.09149666323773177,0.11938223862241946,0.06932477015555048,0.047521478860102266,0.0662745969443561,0.047521478860102266,0.0662745969443561,0.16092924527798802,0.3511222923183241,0.15638614789803626,0.3037233615788584,0.22943272490349748,0.5042845540358576,0.2481893564149225,0.6196862181433171,0.12328997736928923,0.20711951855675323,0.12327246298809982,0.29220469140224903,0.31023308676644856,0.5594381412167879,0.09504295772020453,0.3173153931760243,0.47762208131842,0.24656244035738906,0.31023308676644856,0.9999608705441158,0.999946266412735,0.9998800575733184,0.9995548129081726,0.981960051258405,0.9729748070240021,0.9728010525306066,0.957848846912384,0.9707792778809865,0.9505908489227295,0.9999752740065256,0.9999094009399414,-2.294036605241856,1.8029009463693335,-0.6700909899729879,0.1766201591353206,0.3084109179433136,0.012863845739933181,0.26392352701526517,0.8557528662580445,-0.006837689297310558,0.0011781200263691128,0.006837689297310558,-0.0011781200263691128,0.01071041826631908,-0.04075729191064281,0.004116705583321728,-0.02195594121955054,0.006743520516581794,-0.006785051590007375,0.022832784369462674,-0.025253949739921844,-0.0460147974058614,0.0016811552362128541,0.034874475825924005,-0.006537564188182534,-0.018665545193106255,0.08114286823101019,-0.020719338806986565,0.009896992429162272,0.02296173904001164,0.020719338806986565,-0.009896992429162272,0.02296173904001164,0.007218524539301496,-0.24336430754994826,0.24347133976258953,-0.04543712742535905,-0.1464247098956542,0.1533125181343481,-0.03419710164755835,-0.023251198270931472,0.041352871510060875,0.136891285327537,-0.10564231067655827,0.17291478191209567,-0.2368455973162928,-0.02303074548490583,0.2379627117968318,0.19842142087271725,-0.05997144258411429,0.20728635793695568,0.016339443821234173,0.3942829583298979,0.3946213737923521,2.4825751031928083,1.869579546640422,6.268746560421887,0.020506876340018496,0.014701157185306086,0.04425176154211252,0.07291081299384435,0.04725579606990019,1.0,9.507381976999465e-17,0.5498569830015128,0.026929170992610534,0.004519991708627822,6.820812794019422,18.716916094850752,0.0,0.0,0.0,0.43678000242463777,0.0,0.0,0.0,0.0,0.0,0.0,3.004243960930729,0.1268003578328029,3.053953370097311,2.7874686000368727,2.8499310317754447,0.22209398866383548,1.090272656310608,0.17832739501166098,0.16445673414293466,0.1424238487075239,0.03541992709196807,0.043525152094067494,1.1546994104944928,0.0,4.84652728468113,4.84652728468113,0.4393939393939394,0,145,0358999b-7d10-4fa6-8e90-b55207cbe0ff,sentarse
2.981027477140019,0.09263496182542467,2.751744221903282,0.16139209120367415,3.00732926683778,0.08563093224532566,3.0021730411744376,0.09499350295151181,0.05274762466678964,0.035720457241922514,0.1107432154449269,0.28994093557469947,0.1107432154449269,0.28994093557469947,0.2980509522292601,0.661411430529094,0.3062708597196785,0.6332676697841993,0.5730908548581564,1.2166386648716485,0.47935585898812516,0.9623252433289631,0.2781426413379745,0.727297112270222,0.2834650512098794,0.7391260638698324,0.4952251680018752,1.2879926174617944,0.2214864308898538,0.6043218119489386,1.0524467138462814,0.5616076925478539,0.4952251680018752,0.9999455054601033,0.9998802244663239,0.9996725598971049,0.9995346069335938,0.97070232629776,0.9419419765472412,0.9544148623943329,0.9244678020477295,0.9546475986639659,0.9196814894676208,0.9998670478661855,0.9997028410434723,2.3903426159787826,0.20804587368445224,0.1787420530504993,0.9331572650790313,0.25939548629503084,0.04633630739281674,0.1908595201158869,0.7357858181803802,-0.0003411468590924449,-0.002327911524879747,0.0003411468590924449,0.002327911524879747,-0.017300930051548497,-0.01841082981109275,-0.0031777851140290464,-0.010188084895822465,0.0041053244528780905,-0.037426728860133165,0.00038665779553750165,-0.004823166244858573,0.004764828170414394,0.0007356431309595079,-0.0010048890781178571,0.015441405858891883,0.0007124352104360805,0.05605487439586823,-0.0015086478074847198,-0.0019091756045481914,0.0024333042752665364,0.0015086478074847198,0.0019091756045481914,0.0024333042752665364,-0.042581657628421615,-0.03637462062978569,0.0560027730772767,0.006461741818066913,-0.025834773770773034,0.026630614771543992,0.12167150007389974,-0.07019297255113432,0.14046710406994686,0.05870322180009558,0.03112552660726764,0.06644446294681704,0.06450964858770414,-0.020576295059193523,0.06771173221290437,0.019833213840560693,0.019118636619008828,0.027547751948482357,-0.00749681411861159,0.06968369789798445,0.07008580437340059,2.682389108692282,1.556355948231725,6.2744639723782,-0.053238786197998066,0.02622641117439282,0.09459465718215654,0.2784267868536214,0.21178866624832154,1.0,6.409875621278546e-17,0.5767166054771515,0.027533385270596896,0.004185493387987218,5.689845158857784,15.592429768713775,0.0,0.0,0.0,0.6058023785252904,0.0,0.0,0.0,0.0,0.0,0.0,2.751744221903282,0.16139209120367415,2.981027477140019,3.0021730411744376,3.00732926683778,0.5475688015160636,1.3613960686316444,0.2779580100119796,0.06230829493386951,0.07623582450897631,0.020541938996983856,0.023743072123232976,0.8173099108613049,0.0,2.8076844444444444,2.8076844444444444,0.5,0,70,058a2a00-c790-4f3c-936a-d3c460e092e5,caminar
2.9753399374604768,0.1805598901100466,2.8597588078269847,0.2976100757951907,2.803068620550454,0.13817572413730872,3.004466773522497,0.10023755832170426,0.1947949901549647,0.05352183257337392,0.06907682411497965,0.2390481178217773,0.06907682411497965,0.2390481178217773,0.25315302230528974,0.5876401160452305,0.2787224619459219,0.5965613402161525,0.48864821435329114,1.1268770404310253,0.48319614064533867,1.0776861122001675,0.22365452932781835,0.4583749219067252,0.187277072925297,0.4284863366927012,0.3239542171435567,1.031618487920266,0.1381536482299593,0.5318754842512117,0.9718443549986298,0.4109316022531153,0.3239542171435567,0.9995313501358032,0.9983544647693634,0.9991442739963532,0.9974477887153625,0.9781509947776794,0.9057620763778687,0.9816594982147216,0.9637204110622406,0.7169989383220673,0.5456317886710167,0.9987226557731629,0.995772659778595,2.1162172303080045,0.12530393167573714,-0.05388434890233021,0.12462710912584322,0.1660087517890653,0.01841952120131094,0.14328392110687777,0.8631106466539653,0.007471027778636223,-0.0031931969305935342,-0.007471027778636223,0.0031931969305935342,0.04343749112278568,0.03407185488090152,0.0008988072877938885,0.02772236564912843,0.08841828261267795,0.0611108666491076,0.0342638231956256,0.0390703339834842,-0.029457403160997344,0.007782720047042516,0.00829504674084187,-0.013862959633699604,0.00877568608870943,-0.0595921142254239,0.025823949854840655,-0.009836965342655442,0.027634078114855378,-0.025823949854840655,0.009836965342655442,0.027634078114855378,0.15302670849246422,0.08284880457237864,0.17401464861071267,0.019027160132689902,0.08052521672287738,0.08274263321276036,0.29068247863742985,0.18120591833091293,0.34253742602079174,0.15366661317705682,0.12085294529247959,0.1954964510961114,-0.09811754945597173,0.04502353812542942,0.1079544927114062,0.06031333818897666,-0.02932892418148879,0.06706626989136483,0.045216231320323944,-0.2046442924199543,0.20958004197651267,-2.0984046350937375,2.2794898104919548,6.2722521655415555,-0.006992154554367964,0.030926513212575855,0.06515669934402624,0.29333058670163153,0.16993858590722083,1.0,1.0175362097255203e-16,0.5980259647197876,0.0434541098398194,0.005522123119808367,7.612482586175705,15.593762433349351,0.0,0.0,0.0,0.6866396702238302,0.0,0.0,0.0,0.0,0.0,0.0,2.8597588078269847,0.2976100757951907,2.9753399374604768,3.004466773522497,2.803068620550454,0.594136931528222,3.751711670579007,0.20126725072311513,0.11217015761119252,0.14308040764923818,0.027673592839402638,0.04015526801833391,0.7839658794247903,0.0,4.803386243386243,4.803386243386243,0.48,0,120,05d7f585-9811-4f61-a418-c690f0bada10,caminar
2.558253022253875,0.414299251869959,2.6900755296928414,0.28303030728666545,2.2808377874830774,0.406376365676267,2.5969528686140606,0.12059793568179623,0.16301707059706586,0.07781132113685293,0.04848578125367062,0.05778252228068646,0.04848578125367062,0.05778252228068646,0.23056281825762917,0.3872075006646723,0.13953784244119385,0.2224868104124834,0.3817296850408126,0.6252003811559858,0.22001039350532978,0.47090669697572046,0.1464044996185337,0.3077398321580409,0.13441022669567268,0.3710681050009162,0.36449328341821113,0.81936821939885,0.09697156250734124,0.370100660698823,0.6017400785461424,0.28081472631420634,0.36449328341821113,0.9999703983465831,0.9999257028102875,0.9998889168103536,0.9997536242008209,0.9900789539019267,0.9780769646167755,0.9848262617985407,0.9669117033481598,0.9614849617083867,0.9204324781894684,0.9999849855899811,0.9999635517597198,-2.952781315541171,0.08115552595964658,0.03654325398569686,0.3039607703272606,0.2729323424895859,0.03961631675649848,0.23495233306865798,0.8608445995278954,-0.007713310287630659,0.002968723244952762,0.007713310287630659,-0.002968723244952762,-0.08109505197514016,0.04278168546338437,0.00655715877755026,0.007685185403964175,-0.03229225264860833,-0.045860945507148226,-0.030877938349135436,-0.04182323660830965,0.05542799439544973,0.0027077181653748805,-0.09001964633622914,-0.0005565537941745719,0.0355499508463297,-0.05047635962064332,-0.02620707958153351,0.01851785859249458,0.03208928336757392,0.02620707958153351,-0.01851785859249458,0.03208928336757392,-0.41981305765097787,0.18022000568209728,0.45686130698749094,0.00481412684575927,0.06480991643155642,0.06498846886296358,-0.2345176041853636,-0.10227632274312326,0.2558494730631634,-0.16573320275259273,-0.09320107552681023,0.1901418811676854,0.28690175634329174,0.03719384278279801,0.28930260927585333,-0.2924516098799945,-0.020428178703769666,0.2931642109919859,0.2542182789408872,-0.24514778735230758,0.3531633771944636,2.270837570977079,2.1191521239874462,6.273612465205869,0.028258935793595365,0.021436267578915286,0.056318414617523516,0.05493853638569514,0.030213226162595676,1.0,7.584267115045819e-17,0.5700279126173684,0.030466131734652492,-1.2427573560677734,8.268881885808804,18.734485314664987,0.0,0.0,0.0,0.36207953727535647,0.0,0.0,0.0,0.0,0.0,0.0,2.6900755296928414,0.28303030728666545,2.558253022253875,2.5969528686140606,2.2808377874830774,0.39268151748407626,1.3805796311005851,0.2227629492716104,0.1786746348435775,0.1832304617493688,0.051347398644040636,0.051304916913269764,0.975136083474903,0.0,4.847068738229756,4.847068738229756,0.4142857142857143,0,145,06054c67-d2eb-4c71-8f94-4769632416ab,ponerse_de_pie
2.581077254921099,0.35962460777880595,2.6676564107954173,0.37711044651629105,2.9107366385404307,0.15438043195709222,2.9030431045761307,0.16804926241444182,1.597554294717092,0.05554095344406807,0.4834485304663998,0.9230413214933371,0.4834485304663998,0.9230413214933371,2.0354114632588747,3.4671872395815098,2.3295702917868506,3.626581868263707,3.7125668741143585,6.404778779003979,4.287632257598201,6.614149115035472,1.1611506089010872,1.8453610209670084,1.3015678513548987,2.2705370251350296,3.6537152138358433,7.403010902976579,0.9668970609327996,4.364981755045726,8.00019913171256,2.462718460255986,3.6537152138358433,0.9994198869575154,0.998812198638916,0.998992844061418,0.9986552298069,0.9185849292711779,0.8943450450897217,0.9475087794390592,0.9209399223327637,0.6717589443380182,0.5236240141093731,0.9985031729394739,0.9978837668895721,1.5702746037096147,0.02341183937415988,-0.025418175350225614,0.03882370075105612,0.06915780438531628,0.02604087020684628,0.03615830025886132,0.5228375970035641,0.013822108976649967,0.24837511135307996,-0.013822108976649967,-0.24837511135307996,0.4264786051165115,0.3840179267355947,0.43672877134723015,-0.21280535012589238,0.7329136138844208,-0.004521232537884265,0.9553162650862187,-0.5007614964405315,0.078244697370138,0.6359258613699204,-0.21463077646285555,-0.26704757780076854,-1.063476572593446,0.6045724266519892,0.06061368514411395,0.20383018469288128,0.21265174116071534,-0.06061368514411395,-0.20383018469288128,0.21265174116071534,1.8859860044568206,0.5657807860779773,1.969022881254054,1.5435377432440465,1.3367326039853313,2.041901765359031,2.9584385254828858,-2.361513080129547,3.7853801046505606,3.399644009269868,1.4159777722617277,3.6827398009231915,0.2803179327381474,1.3385576380111055,1.3675944916869394,-0.4389573528469759,-0.24224234733127947,0.5013630545413101,-3.777448192867688,1.474065493331171,4.054871629093705,0.305435357661079,1.5950235468043368,3.5526509948831855,0.347100432089737,1.0068930721739153,2.661484829509927,0.4204348014159636,0.24170086532831192,1.0,4.734006883291518e-17,0.7113622795065849,0.3006122985606227,-0.04671154926278412,0.47572276741749475,0.7620423181878131,0.0,0.0,0.0,0.38818633727575036,0.0,0.0,0.0,0.0,0.0,0.0,2.6676564107954173,0.37711044651629105,2.581077254921099,2.9030431045761307,2.9107366385404307,1.5100284979514607,4.0167419667235755,0.8033089474630437,1.8401008596284367,0.26067670225177414,0.594055728316376,0.09938435276441031,7.05893869200163,1.7333333333333334,4.233333333333333,2.5,0.5,52,127,0c77d548-3254-42d6-a218-57fa231d7c3a,caminar
2.3339874373742835,0.8056036376990385,2.5017800351883563,0.7825130950475675,2.288489428143207,0.9475048118988567,2.2204363042085737,0.77513696217501,0.5927934482902888,0.34871576111642133,0.14563537813872096,0.3351607397693856,0.14563537813872096,0.3351607397693856,1.0046014789556494,2.0002883146093207,0.8771713152166487,1.6167168240864624,0.9826332127964271,1.70526149035433,1.0069523496422097,2.1445313870499154,0.3786245224226878,0.7163955247715558,0.41496414983227864,0.800496413710858,1.3129450203519206,2.5079667510987123,0.2912707562774419,1.8817727941722981,1.989585562438637,0.7935886722549664,1.3129450203519206,0.9996381747095209,0.9990034997463226,0.9987255695619082,0.9958092570304871,0.9218892894293133,0.9055219888687134,0.9456533899432734,0.9133406281471252,0.8060995375639514,0.5877412334084511,0.9994635707453677,0.9987631440162659,-1.788499313483446,0.033501468827928885,0.017543881278786647,0.14646852395917498,0.11578888601206093,0.019096735994344246,0.0766208747173959,0.661729094702706,-0.03855361871831824,0.016721908072925423,0.03855361871831824,-0.016721908072925423,-0.7824366806103966,0.08342970218343565,-0.6601168985616174,0.05094582573639273,-0.6049270712461965,-0.06588025857023082,-0.5574643845032552,-0.06249597977681722,-0.13676892918272485,0.09147628970579512,0.016507047510462697,0.07084067048946607,-0.5228445208422611,-0.2506603543164187,-0.01554354619959536,0.0582821145819407,0.060319206796852196,0.01554354619959536,-0.0582821145819407,0.060319206796852196,-2.0090454979352073,0.48522637378176287,2.066811178261605,-1.8779834443540242,0.3994210677437012,1.9199893246123332,-1.7397504273167645,0.23248590540505698,1.7552154413521075,-1.7670288501504632,0.25295092998681845,1.7850420527946296,-0.4868936014415999,0.39436225839600164,0.6265676100565415,-0.1291433117566071,0.2954064225405914,0.3224018446747702,-0.35035040981788423,-0.46081120141439325,0.5788716377648294,-2.3954864266905593,1.8732176054115082,6.1678017343833105,-0.0009304511583497357,0.05961230224163614,0.13816290160997724,0.5222055508822546,0.3508318686171582,1.0,1.1102230246251565e-16,0.6930772167176581,0.1262322685486837,0.015802091067306102,6.914198128135589,15.141549159188383,0.0,0.0,0.0,0.8171078708386365,0.0,0.0,0.0,0.0,0.0,0.0,2.5017800351883563,0.7825130950475675,2.3339874373742835,2.2204363042085737,2.288489428143207,0.5722551895945603,2.3619088479287624,0.807476097013043,0.9895924634144628,0.3397260906005587,0.2877882263120594,0.1138765041674624,2.9129127576427463,0.0,3.6413333333333333,3.6413333333333333,0.5,0,90,0d623b5b-79b2-49c0-8349-4b5c2128bf01,ponerse_de_pie
3.091478161063801,0.03149453621020824,3.0876650811998685,0.02424166864361399,3.0569298094471224,0.024140777469111155,3.090349234616764,0.02968616982176894,0.008543721686461518,0.005334129666390446,0.12397213560664504,0.34707637339844477,0.12397213560664504,0.34707637339844477,0.794533626181416,2.499291622337232,0.9342336391407329,2.593787590576064,1.563940674770772,4.630821271074853,1.7029202319163117,4.7309222810091365,0.38702027107305237,0.7807238151317152,0.43302138816262264,0.9185484679625182,1.5720495734462057,4.948199855753116,0.24794427121329007,1.7287672653221489,3.266860906687084,0.820041659235675,1.5720495734462057,0.9993567747228286,0.997995525598526,0.9978456830277163,0.9960142374038696,0.950877061661552,0.9203755557537079,0.9259504202534171,0.8872625827789307,0.7901868679944206,0.6054606139659882,0.997243716436274,0.9928228259086609,1.5333686256707528,2.518157373254518,0.09719300302668593,18.57423165578913,0.05729299546227525,0.009343864857871297,0.04085806586188422,0.7131424274855264,-0.0096072320149916,0.005544507211556415,0.0096072320149916,-0.005544507211556415,-0.002676016596853956,-0.00900413628592333,-0.01741547227713476,-0.028392988053013938,0.004379445035134531,-0.1075860271584759,-0.026497081377838703,-0.1825641022379908,-0.031879089576272585,0.06155563642253546,0.04598965436368369,-0.07386513507989426,0.02793714710310322,0.10579475693123518,-0.026180531512587202,-0.014917878610305229,0.030132429913854838,0.026180531512587202,0.014917878610305229,0.030132429913854838,-0.026425231495733337,0.21997808597222068,0.22155958829986305,-0.1037272490801866,0.16558663926209594,0.19539262346326833,-0.03126797173968854,0.2379761829406113,0.24002156091421714,-0.10802340201901409,-0.007728112165029888,0.10829948800154514,-0.06877925246040206,-0.35220657963626745,0.3588593879336169,0.11250716140841577,0.09751415003056432,0.1488854285158985,0.02655504951303444,0.06905824955486928,0.07398792121841452,-0.9008666768654245,2.9523582596764006,6.267058929613988,-0.013632176389541376,0.09271901863092252,0.18140675304801945,0.011452697655733894,0.020104849163223717,1.0,6.595707599932383e-17,0.5647854711118796,0.024152569129279423,2.1760943245692452,14.181917615589942,18.887963872759315,0.0,0.0,0.0,1.9786704451235622,0.0,0.0,0.0,0.0,0.0,0.0,3.0876650811998685,0.02424166864361399,3.091478161063801,3.090349234616764,3.0569298094471224,0.08378369031445201,0.18568946916306928,0.10271499363505397,0.045363689895528275,0.331503891432011,0.012410135949220814,0.07818250743852012,0.13684210372182626,0.7924528301886793,3.4339622641509435,2.6415094339622645,0.4999999999999999,24,104,0e3034dd-bbe6-4412-ab0f-cba2ff479e72,caminar
